A_re,0.298578188382,0.350371566838,0.392904284237,0.428357008674,0.457885773830,0.482176591199,0.501671151993,0.516674369620,0.527411444677,0.534060605467,0.536773024148,0.535685477145,0.530928656747,0.522632746012,0.510931196923,0.495963283626,0.477875791584,0.456824077998,0.432972661588,0.406495451007,0.377575689439,0.346405671988,0.313186278267,0.278126352878,0.241441959699,0.203355531118,0.164094929923,0.123892439093,0.082983692924,0.041606561560
A_im,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000,-0.000000000000
B_re,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
B_im,-0.298578188382,-0.350371566838,-0.392904284237,-0.428357008674,-0.457885773830,-0.482176591199,-0.501671151993,-0.516674369620,-0.527411444677,-0.534060605467,-0.536773024148,-0.535685477145,-0.530928656747,-0.522632746012,-0.510931196923,-0.495963283626,-0.477875791584,-0.456824077998,-0.432972661588,-0.406495451007,-0.377575689439,-0.346405671988,-0.313186278267,-0.278126352878,-0.241441959699,-0.203355531118,-0.164094929923,-0.123892439093,-0.082983692924,-0.041606561560
M,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
L,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
# constraint,power
# norm_sq,10.178760197631
# dEdt,1.000000000000
# lambda_max,0.997253463214
